id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
002;COMUNA 2;02;CABA;2024;Dengue;9;De 25 a 34 años;13;10
014;Deseado;78;Santa Cruz;2024;Dengue;5;De 5 a 9 años;17;1
126;San Martín;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;5;2
441;La Plata;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;14;2
006;COMUNA 6;02;CABA;2024;Dengue;7;De 15 a 19 años;8;5
049;Ischilín;14;Córdoba;2024;Dengue;7;De 15 a 19 años;19;2
861;Vicente López;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;5;2
098;Río Cuarto;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;13;8
112;Metán;66;Salta;2024;Dengue;4;De 2 a 4 años;8;1
105;Tafí Viejo;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;4
252;Escobar;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;13;7
004;COMUNA 4;02;CABA;2024;Dengue;10;De 35 a 44 años;20;3
049;General Manuel Belgrano;54;Misiones;2024;Dengue;10;De 35 a 44 años;8;2
168;Totoral;14;Córdoba;2024;Dengue;12;Mayores de 65 años;13;1
084;Pomán;10;Catamarca;2024;Dengue;9;De 25 a 34 años;9;2
658;Quilmes;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;5;2
008;Colón;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;17;2
084;Capital;90;Tucumán;2024;Dengue;4;De 2 a 4 años;5;1
084;Pomán;10;Catamarca;2024;Dengue;11;De 45 a 65 años;17;2
126;1º de Mayo;22;Chaco;2024;Dengue;12;Mayores de 65 años;11;1
644;Pinamar;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;11;1
035;Caucete;70;San Juan;2024;Dengue;12;Mayores de 65 años;12;1
028;Cruz del Eje;14;Córdoba;2024;Dengue;12;Mayores de 65 años;11;3
469;Lincoln;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;11;1
014;Caseros;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;14;1
028;Lago Argentino;78;Santa Cruz;2024;Dengue;6;De 10 a 14 años;11;1
084;Libertador General San Martín;22;Chaco;2024;Dengue;11;De 45 a 65 años;6;2
035;Concepción;54;Misiones;2024;Dengue;8;De 20 a 24 años;13;2
028;Matacos;34;Formosa;2024;Dengue;3;De 13 a 24 meses;4;1
056;Chapaleufú;42;La Pampa;2024;Dengue;12;Mayores de 65 años;16;1
175;Sauce;18;Corrientes;2024;Dengue;11;De 45 a 65 años;3;2
056;General Donovan;22;Chaco;2024;Dengue;9;De 25 a 34 años;17;2
525;Marcos Paz;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;19;1
007;Aluminé;58;Neuquén;2024;Dengue;10;De 35 a 44 años;4;1
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;18;2
098;Río Cuarto;14;Córdoba;2024;Dengue;6;De 10 a 14 años;7;1
999;desconocido;90;Tucumán;2024;Dengue;12;Mayores de 65 años;14;1
021;Colón;14;Córdoba;2024;Dengue;4;De 2 a 4 años;9;1
039;2 de Abril;22;Chaco;2024;Dengue;11;De 45 a 65 años;1;1
113;Villaguay;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;6;1
063;La Capital;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;5;1
028;Matacos;34;Formosa;2024;Dengue;11;De 45 a 65 años;12;2
035;Confluencia;58;Neuquén;2024;Dengue;9;De 25 a 34 años;2;1
420;La Costa;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;19;1
070;Monteros;90;Tucumán;2024;Dengue;7;De 15 a 19 años;11;5
056;Leales;90;Tucumán;2024;Dengue;9;De 25 a 34 años;12;30
035;Graneros;90;Tucumán;2024;Dengue;5;De 5 a 9 años;9;1
412;José C. Paz;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;14;9
112;Monte Caseros;18;Corrientes;2024;Dengue;11;De 45 a 65 años;11;10
049;Capital;10;Catamarca;2024;Dengue;8;De 20 a 24 años;5;32
203;Coronel Suárez;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;15;1
105;Río Primero;14;Córdoba;2024;Dengue;11;De 45 a 65 años;10;11
012;COMUNA 12;02;CABA;2024;Dengue;11;De 45 a 65 años;8;12
063;Iguazú;54;Misiones;2024;Dengue;5;De 5 a 9 años;7;1
021;Andalgalá;10;Catamarca;2024;Dengue;5;De 5 a 9 años;15;1
028;Matacos;34;Formosa;2024;Dengue;10;De 35 a 44 años;4;2
070;Las Colonias;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;15;24
119;Yerba Buena;90;Tucumán;2024;Dengue;4;De 2 a 4 años;19;1
140;San Justo;14;Córdoba;2024;Dengue;11;De 45 a 65 años;1;2
021;Castellanos;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;9;4
007;Río Grande;94;Tierra del Fuego;2024;Dengue;11;De 45 a 65 años;6;2
252;Escobar;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;19;1
063;Lules;90;Tucumán;2024;Dengue;12;Mayores de 65 años;16;15
084;Libertador General San Martín;22;Chaco;2024;Dengue;12;Mayores de 65 años;12;2
084;Paraná;30;Entre Ríos;2024;Dengue;3;De 13 a 24 meses;15;1
091;Punilla;14;Córdoba;2024;Dengue;9;De 25 a 34 años;17;4
658;Quilmes;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;3;5
133;Rivadavia;66;Salta;2024;Dengue;7;De 15 a 19 años;3;1
042;General López;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;15;3
091;Santa María;10;Catamarca;2024;Dengue;8;De 20 a 24 años;13;1
035;Patiño;34;Formosa;2024;Dengue;11;De 45 a 65 años;15;5
098;Uruguay;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;3;1
154;Rivadavia;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;6;1
147;Santa María;14;Córdoba;2024;Dengue;8;De 20 a 24 años;18;2
112;San Pedro;54;Misiones;2024;Dengue;8;De 20 a 24 años;17;1
408;Hurlingham;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;5;2
042;Capayán;10;Catamarca;2024;Dengue;5;De 5 a 9 años;16;4
070;La Paz;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;18;1
672;Rauch;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;14;2
007;Burruyacú;90;Tucumán;2024;Dengue;11;De 45 a 65 años;21;2
014;Cainguás;54;Misiones;2024;Dengue;6;De 10 a 14 años;11;2
021;Güer Aike;78;Santa Cruz;2024;Dengue;11;De 45 a 65 años;19;1
056;Chapaleufú;42;La Pampa;2024;Dengue;10;De 35 a 44 años;12;1
098;Uruguay;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;11;5
665;Ramallo;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;3
042;Chimbas;70;San Juan;2024;Dengue;4;De 2 a 4 años;13;1
161;Robles;86;Santiago del Estero;2024;Dengue;4;De 2 a 4 años;6;1
133;San Cosme;18;Corrientes;2024;Dengue;9;De 25 a 34 años;17;2
077;La Caldera;66;Salta;2024;Dengue;12;Mayores de 65 años;18;1
105;Los Andes;66;Salta;2024;Dengue;7;De 15 a 19 años;15;2
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;11;De 45 a 65 años;4;1
010;COMUNA 10;02;CABA;2024;Dengue;8;De 20 a 24 años;18;2
161;Tapenagá;22;Chaco;2024;Dengue;7;De 15 a 19 años;12;2
105;Maracó;42;La Pampa;2024;Dengue;10;De 35 a 44 años;10;1
007;Anta;66;Salta;2024;Dengue;6;De 10 a 14 años;6;4
056;Iriondo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;15;4
568;Morón;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;18;3
035;Cerrillos;66;Salta;2024;Dengue;8;De 20 a 24 años;11;4
015;Concordia;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;3;2
056;Leales;90;Tucumán;2024;Dengue;8;De 20 a 24 años;19;2
007;Belgrano;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;8;1
266;Exaltación de la Cruz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;9;1
760;San Miguel;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;5;1
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;4;1
070;La Paz;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;8;1
147;San Martín;18;Corrientes;2024;Dengue;11;De 45 a 65 años;19;2
098;Uruguay;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;10;3
021;Capital;42;La Pampa;2024;Dengue;12;Mayores de 65 años;16;1
126;1º de Mayo;22;Chaco;2024;Dengue;8;De 20 a 24 años;8;1
175;Colón;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;11;2
098;Río Cuarto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;17;1
042;Belgrano;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;14;1
007;Aguirre;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;10;2
042;Pilagás;34;Formosa;2024;Dengue;5;De 5 a 9 años;19;1
364;General Rodríguez;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;7;1
644;Pinamar;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;15;1
175;Colón;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;7;1
042;Palpalá;38;Jujuy;2024;Dengue;7;De 15 a 19 años;21;1
063;General Paz;18;Corrientes;2024;Dengue;11;De 45 a 65 años;1;1
042;General San Martín;14;Córdoba;2024;Dengue;4;De 2 a 4 años;16;1
035;Banda;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;21;2
175;San Martín;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;12;1
007;Biedma;26;Chubut;2024;Dengue;10;De 35 a 44 años;3;1
070;Figueroa;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;19;1
084;Montecarlo;54;Misiones;2024;Dengue;5;De 5 a 9 años;4;2
070;Goya;18;Corrientes;2024;Dengue;12;Mayores de 65 años;15;1
999;desconocido;02;CABA;2024;Dengue;5;De 5 a 9 años;14;1
098;Juan F. Ibarra;86;Santiago del Estero;2024;Dengue;4;De 2 a 4 años;17;1
999;desconocido;99;desconocida;2024;Dengue;7;De 15 a 19 años;10;16
525;Marcos Paz;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;10;2
098;Uruguay;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;20;9
105;9 de Julio;22;Chaco;2024;Dengue;4;De 2 a 4 años;4;7
126;San Alberto;14;Córdoba;2024;Dengue;10;De 35 a 44 años;16;21
056;Grl. José de San Martín;66;Salta;2024;Dengue;11;De 45 a 65 años;13;5
077;Libertad;22;Chaco;2024;Dengue;9;De 25 a 34 años;11;10
035;General Pedernera;74;San Luis;2024;Dengue;5;De 5 a 9 años;14;17
014;El Carmen;38;Jujuy;2024;Dengue;11;De 45 a 65 años;11;33
049;Capital;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;10;90
014;Cruz Alta;90;Tucumán;2024;Dengue;5;De 5 a 9 años;14;61
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;18;9
028;Capital;54;Misiones;2024;Dengue;12;Mayores de 65 años;1;42
028;Cruz del Eje;14;Córdoba;2024;Dengue;10;De 35 a 44 años;16;18
021;Chicligasta;90;Tucumán;2024;Dengue;11;De 45 a 65 años;12;39
049;Capital;10;Catamarca;2024;Dengue;7;De 15 a 19 años;18;12
084;Capital;90;Tucumán;2024;Dengue;10;De 35 a 44 años;18;105
035;Patiño;34;Formosa;2024;Dengue;8;De 20 a 24 años;1;8
028;Federación;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;5;1
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;11;9
007;Almirante Brown;22;Chaco;2024;Dengue;11;De 45 a 65 años;14;7
999;desconocido;02;CABA;2024;Dengue;10;De 35 a 44 años;12;12
049;Gualeguay;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;14;3
028;Federación;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;16;35
539;Merlo;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;13;70
063;Luján de Cuyo;50;Mendoza;2024;Dengue;9;De 25 a 34 años;12;3
357;General Pueyrredón;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;13;2
056;La Capital;74;San Luis;2024;Dengue;6;De 10 a 14 años;12;1
147;San Lorenzo;22;Chaco;2024;Dengue;8;De 20 a 24 años;3;4
004;COMUNA 4;02;CABA;2024;Dengue;7;De 15 a 19 años;8;11
042;Chimbas;70;San Juan;2024;Dengue;9;De 25 a 34 años;11;4
015;Concordia;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;14;21
035;Avellaneda;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;17;17
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;9;De 25 a 34 años;12;15
756;San Isidro;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;6;9
084;Presidente Roque Sáenz Peña;14;Córdoba;2024;Dengue;8;De 20 a 24 años;17;2
140;Rosario de la Frontera;66;Salta;2024;Dengue;9;De 25 a 34 años;11;12
014;Cruz Alta;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;15;14
063;Iguazú;54;Misiones;2024;Dengue;10;De 35 a 44 años;2;10
014;El Carmen;38;Jujuy;2024;Dengue;12;Mayores de 65 años;6;1
126;1º de Mayo;22;Chaco;2024;Dengue;10;De 35 a 44 años;20;1
014;Capital;14;Córdoba;2024;Dengue;11;De 45 a 65 años;1;7
014;Bermejo;22;Chaco;2024;Dengue;3;De 13 a 24 meses;3;1
252;Escobar;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;13;20
084;General Ocampo;46;La Rioja;2024;Dengue;10;De 35 a 44 años;13;1
161;Tercero Arriba;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;13;6
049;Junín;74;San Luis;2024;Dengue;7;De 15 a 19 años;11;5
882;Zárate;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;6
112;Valle Viejo;10;Catamarca;2024;Dengue;8;De 20 a 24 años;13;2
028;Capital;54;Misiones;2024;Dengue;12;Mayores de 65 años;15;6
042;General López;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;15;2
021;Capital;18;Corrientes;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);16;1
434;Lanús;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;4;2
119;Yerba Buena;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);16;3
084;Libertador General San Martín;22;Chaco;2024;Dengue;7;De 15 a 19 años;12;1
007;Aguirre;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;9;1
105;Loreto;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;11;1
245;Ensenada;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;11;1
012;COMUNA 12;02;CABA;2024;Dengue;10;De 35 a 44 años;17;8
042;Capayán;10;Catamarca;2024;Dengue;8;De 20 a 24 años;11;6
134;Cañuelas;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;8;3
056;Guaraní;54;Misiones;2024;Dengue;12;Mayores de 65 años;17;1
105;Mercedes;18;Corrientes;2024;Dengue;9;De 25 a 34 años;8;1
014;Formosa;34;Formosa;2024;Dengue;8;De 20 a 24 años;14;4
105;Independencia;46;La Rioja;2024;Dengue;8;De 20 a 24 años;15;2
098;Berisso;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;13;2
070;Figueroa;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;6;1
070;La Paz;10;Catamarca;2024;Dengue;7;De 15 a 19 años;10;3
021;Comandante Fernández;22;Chaco;2024;Dengue;11;De 45 a 65 años;8;2
005;COMUNA 5;02;CABA;2024;Dengue;6;De 10 a 14 años;19;1
063;Luján de Cuyo;50;Mendoza;2024;Dengue;9;De 25 a 34 años;10;1
133;San Cosme;18;Corrientes;2024;Dengue;12;Mayores de 65 años;17;1
119;Tunuyán;50;Mendoza;2024;Dengue;7;De 15 a 19 años;13;1
112;San Justo;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;10;4
010;COMUNA 10;02;CABA;2024;Dengue;6;De 10 a 14 años;17;3
015;COMUNA 15;02;CABA;2024;Dengue;8;De 20 a 24 años;7;5
035;Cerrillos;66;Salta;2024;Dengue;9;De 25 a 34 años;18;8
063;Marcos Juárez;14;Córdoba;2024;Dengue;11;De 45 a 65 años;18;3
084;Capital;86;Santiago del Estero;2024;Dengue;12;Mayores de 65 años;13;1
063;San Pedro;38;Jujuy;2024;Dengue;4;De 2 a 4 años;19;1
105;Maracó;42;La Pampa;2024;Dengue;6;De 10 a 14 años;13;1
098;Mburucuyá;18;Corrientes;2024;Dengue;3;De 13 a 24 meses;14;1
098;Uruguay;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;5;1
070;Maipú;50;Mendoza;2024;Dengue;12;Mayores de 65 años;15;1
007;Belgrano;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;10;1
007;Almirante Brown;22;Chaco;2024;Dengue;5;De 5 a 9 años;2;1
028;Federación;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;16;33
063;Lules;90;Tucumán;2024;Dengue;9;De 25 a 34 años;9;32
427;La Matanza;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;18;9
015;Concordia;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;10;16
004;COMUNA 4;02;CABA;2024;Dengue;6;De 10 a 14 años;11;34
035;Banda;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;16;28
105;Río Primero;14;Córdoba;2024;Dengue;11;De 45 a 65 años;12;45
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);16;1
035;Banda;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;14;62
126;San Alberto;14;Córdoba;2024;Dengue;7;De 15 a 19 años;14;42
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;6;7
091;Oberá;54;Misiones;2024;Dengue;9;De 25 a 34 años;2;10
007;Anta;66;Salta;2024;Dengue;10;De 35 a 44 años;14;39
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;33
056;General Donovan;22;Chaco;2024;Dengue;8;De 20 a 24 años;19;2
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;11;De 45 a 65 años;10;37
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;6;De 10 a 14 años;12;57
119;Río Segundo;14;Córdoba;2024;Dengue;7;De 15 a 19 años;12;66
658;Quilmes;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;12;67
035;General Pedernera;74;San Luis;2024;Dengue;12;Mayores de 65 años;16;37
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;8
105;San Jerónimo;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;8;18
063;Iguazú;54;Misiones;2024;Dengue;12;Mayores de 65 años;10;9
001;COMUNA 1;02;CABA;2024;Dengue;11;De 45 a 65 años;9;273
084;Capital;90;Tucumán;2024;Dengue;6;De 10 a 14 años;14;160
182;Unión;14;Córdoba;2024;Dengue;6;De 10 a 14 años;15;23
140;Rosario de la Frontera;66;Salta;2024;Dengue;7;De 15 a 19 años;9;2
014;El Carmen;38;Jujuy;2024;Dengue;6;De 10 a 14 años;19;21
434;Lanús;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;7;69
035;General Pedernera;74;San Luis;2024;Dengue;9;De 25 a 34 años;16;61
049;General Obligado;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;9;6
014;Capital;14;Córdoba;2024;Dengue;4;De 2 a 4 años;17;40
119;San Lorenzo;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;7;8
140;San Justo;14;Córdoba;2024;Dengue;9;De 25 a 34 años;14;249
112;Puelén;42;La Pampa;2024;Dengue;11;De 45 a 65 años;17;1
161;Robles;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;12;19
007;Burruyacú;90;Tucumán;2024;Dengue;5;De 5 a 9 años;16;15
049;Capital;10;Catamarca;2024;Dengue;12;Mayores de 65 años;18;6
105;Independencia;46;La Rioja;2024;Dengue;3;De 13 a 24 meses;15;1
105;Maracó;42;La Pampa;2024;Dengue;7;De 15 a 19 años;17;1
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;1
756;San Isidro;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;15;8
042;Chicoana;66;Salta;2024;Dengue;7;De 15 a 19 años;15;1
371;General San Martín;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;4;4
581;Necochea;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;13;1
112;Río Seco;14;Córdoba;2024;Dengue;5;De 5 a 9 años;15;1
623;Pergamino;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;9;1
007;COMUNA 7;02;CABA;2024;Dengue;9;De 25 a 34 años;15;9
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;16;2
084;Paraná;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;4;3
098;San Javier;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;14;1
012;COMUNA 12;02;CABA;2024;Dengue;7;De 15 a 19 años;3;2
028;Famaillá;90;Tucumán;2024;Dengue;10;De 35 a 44 años;18;9
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;10;De 35 a 44 años;1;4
760;San Miguel;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;7;13
021;Colón;14;Córdoba;2024;Dengue;12;Mayores de 65 años;17;3
077;Libertad;22;Chaco;2024;Dengue;12;Mayores de 65 años;2;5
035;Ledesma;38;Jujuy;2024;Dengue;9;De 25 a 34 años;9;3
014;Bermejo;22;Chaco;2024;Dengue;12;Mayores de 65 años;13;2
042;General San Martín;14;Córdoba;2024;Dengue;7;De 15 a 19 años;4;1
091;Maipú;22;Chaco;2024;Dengue;5;De 5 a 9 años;11;1
098;Santa Lucía;70;San Juan;2024;Dengue;9;De 25 a 34 años;18;3
147;Río Hondo;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;12;3
091;Maipú;22;Chaco;2024;Dengue;5;De 5 a 9 años;3;1
098;Santa Rosa;10;Catamarca;2024;Dengue;8;De 20 a 24 años;19;3
805;Tigre;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;9;4
112;Trancas;90;Tucumán;2024;Dengue;9;De 25 a 34 años;20;1
210;Chacabuco;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;14;2
112;Monte Caseros;18;Corrientes;2024;Dengue;5;De 5 a 9 años;8;1
126;Campana;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;12;2
049;General Güemes;66;Salta;2024;Dengue;4;De 2 a 4 años;16;1
882;Zárate;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;6;1
497;Luján;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;10;2
056;Leales;90;Tucumán;2024;Dengue;6;De 10 a 14 años;7;3
070;Las Colonias;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;2;1
483;Lobos;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;15;1
854;25 de Mayo;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;11;1
252;Escobar;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;5;1
070;Santa Bárbara;38;Jujuy;2024;Dengue;10;De 35 a 44 años;20;3
098;San Ignacio;54;Misiones;2024;Dengue;8;De 20 a 24 años;13;2
077;Itatí;18;Corrientes;2024;Dengue;7;De 15 a 19 años;16;1
042;Eldorado;54;Misiones;2024;Dengue;4;De 2 a 4 años;5;3
119;Molinos;66;Salta;2024;Dengue;9;De 25 a 34 años;12;3
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;12;Mayores de 65 años;6;1
035;Graneros;90;Tucumán;2024;Dengue;7;De 15 a 19 años;1;1
168;Santo Tomé;18;Corrientes;2024;Dengue;12;Mayores de 65 años;13;5
084;Capital;90;Tucumán;2024;Dengue;6;De 10 a 14 años;4;3
217;Chascomús;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;13;1
014;Capital;14;Córdoba;2024;Dengue;1;Neonato (hasta 28 dÍas);20;1
035;Banda;86;Santiago del Estero;2024;Dengue;4;De 2 a 4 años;6;2
623;Pergamino;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;18;1
077;Rawson;70;San Juan;2024;Dengue;12;Mayores de 65 años;13;6
077;Nogoyá;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;10;3
113;Villaguay;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;20;4
134;Cañuelas;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;3;1
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;8;De 20 a 24 años;11;1
112;O'Higgins;22;Chaco;2024;Dengue;11;De 45 a 65 años;9;2
014;Cainguás;54;Misiones;2024;Dengue;5;De 5 a 9 años;5;1
408;Hurlingham;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;6;1
412;José C. Paz;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;2
028;Matacos;34;Formosa;2024;Dengue;4;De 2 a 4 años;5;1
084;Montecarlo;54;Misiones;2024;Dengue;10;De 35 a 44 años;14;1
035;Chamical;46;La Rioja;2024;Dengue;11;De 45 a 65 años;17;1
119;Molinos;66;Salta;2024;Dengue;5;De 5 a 9 años;18;1
105;Victoria;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;14;2
999;desconocido;18;Corrientes;2024;Dengue;9;De 25 a 34 años;17;1
007;Río Grande;94;Tierra del Fuego;2024;Dengue;7;De 15 a 19 años;16;1
084;Guasayán;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;16;1
014;Capital;46;La Rioja;2024;Dengue;6;De 10 a 14 años;8;1
042;Empedrado;18;Corrientes;2024;Dengue;11;De 45 a 65 años;2;1
056;La Capital;74;San Luis;2024;Dengue;9;De 25 a 34 años;8;2
140;San Justo;14;Córdoba;2024;Dengue;4;De 2 a 4 años;20;1
168;Salavina;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;8;1
665;Ramallo;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;10;1
133;Quitilipi;22;Chaco;2024;Dengue;7;De 15 a 19 años;17;1
658;Quilmes;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;3;1
154;Carlos Tejedor;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;1
112;Rosario Vera Peñaloza;46;La Rioja;2024;Dengue;8;De 20 a 24 años;15;1
270;Ezeiza;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;18;1
049;General Belgrano;22;Chaco;2024;Dengue;6;De 10 a 14 años;1;1
119;Paso de los Libres;18;Corrientes;2024;Dengue;9;De 25 a 34 años;13;6
007;COMUNA 7;02;CABA;2024;Dengue;10;De 35 a 44 años;13;16
028;Federación;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;17;38
021;Capital;18;Corrientes;2024;Dengue;6;De 10 a 14 años;3;16
588;9 de Julio;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;10;1
